,Unnamed: 0,Prices,Images,cars,location,model,driven,engine variant,auto\manual,Registered,Color,Assembly,Engine Capacity,Body Type,Features,ratings,img1,img2,img3,img4,img5
386,1631,PKR 29.25 lacs,"['https://cache3.pakwheels.com/ad_pictures/1135/toyota-passo-x-l-package-2014-113582077.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/toyota-passo-x-l-package-2014-113582078.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/toyota-passo-x-l-package-2014-113582079.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/toyota-passo-x-l-package-2014-113582080.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/toyota-passo-x-l-package-2014-113582081.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/toyota-passo-x-l-package-2014-113582082.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/toyota-passo-x-l-package-2014-113582083.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/toyota-passo-x-l-package-2014-113582084.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/toyota-passo-x-l-package-2014-113582085.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/toyota-passo-x-l-package-2014-113582086.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/toyota-passo-x-l-package-2014-113582087.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/toyota-passo-x-l-package-2014-113582088.webp']",Toyota Passo X L Package 2014,"['Chaklala', 'Scheme', '3,', 'Rawalpindi', 'Punjab']",'2014',"101,000 km",'Petrol','Automatic','Islamabad','GlassMetallic','Imported','1000cc','Hatchback','ABS' 'AMFM Radio' 'Air Bags' 'Air Conditioning' 'Front Speakers' 'Power Locks' 'Power Mirrors' 'Power Steering' 'Power Windows' 'Rear Camera' 'Rear Speakers' 'USB and Auxillary Cable',,['https://cache3.pakwheels.com/ad_pictures/1135/toyota-passo-x-l-package-2014-113582077.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/toyota-passo-x-l-package-2014-113582078.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/toyota-passo-x-l-package-2014-113582079.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/toyota-passo-x-l-package-2014-113582080.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/toyota-passo-x-l-package-2014-113582081.webp'
387,1632,Call for price,"['https://cache1.pakwheels.com/ad_pictures/1135/toyota-yaris-ativ-x-cvt-1-5-2022-113581968.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/toyota-yaris-ativ-x-cvt-1-5-2022-113581963.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/toyota-yaris-ativ-x-cvt-1-5-2022-113581970.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/toyota-yaris-ativ-x-cvt-1-5-2022-113581964.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/toyota-yaris-ativ-x-cvt-1-5-2022-113581962.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/toyota-yaris-ativ-x-cvt-1-5-2022-113581965.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/toyota-yaris-ativ-x-cvt-1-5-2022-113581966.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/toyota-yaris-ativ-x-cvt-1-5-2022-113581961.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/toyota-yaris-ativ-x-cvt-1-5-2022-113581969.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/toyota-yaris-ativ-x-cvt-1-5-2022-113581971.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/toyota-yaris-ativ-x-cvt-1-5-2022-113581967.webp']",Toyota Yaris ATIV X CVT 1.5 2022,"['I-', '9,', 'Islamabad', 'Islamabad']",'2022',"38,000 km",'Petrol','Automatic','Islamabad','SilverMetallic','Local','1500cc','Sedan','ABS' 'AMFM Radio' 'Air Bags' 'Air Conditioning' 'Alloy Rims' 'DVD Player' 'Immobilizer Key' 'Keyless Entry' 'Navigation System' 'Power Locks' 'Power Mirrors' 'Power Steering' 'Power Windows',,['https://cache1.pakwheels.com/ad_pictures/1135/toyota-yaris-ativ-x-cvt-1-5-2022-113581968.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/toyota-yaris-ativ-x-cvt-1-5-2022-113581963.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/toyota-yaris-ativ-x-cvt-1-5-2022-113581970.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/toyota-yaris-ativ-x-cvt-1-5-2022-113581964.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/toyota-yaris-ativ-x-cvt-1-5-2022-113581962.webp'
388,1639,PKR 15.5 lacs,"['https://cache4.pakwheels.com/ad_pictures/1122/toyota-corolla-xli-2-2007-112217869.webp', 'https://cache1.pakwheels.com/ad_pictures/1122/toyota-corolla-xli-2-2007-112217871.webp', 'https://cache1.pakwheels.com/ad_pictures/1122/toyota-corolla-xli-2-2007-112217873.webp', 'https://cache4.pakwheels.com/ad_pictures/1122/toyota-corolla-xli-2-2007-112217865.webp', 'https://cache4.pakwheels.com/ad_pictures/1122/toyota-corolla-xli-2-2007-112218043.webp', 'https://cache2.pakwheels.com/ad_pictures/1122/toyota-corolla-xli-2-2007-112218046.webp']",Toyota Corolla XLi 2007,"['Auto', 'Bhan', 'Road,', 'Hyderabad', 'Sindh']",'2007',"48,484 km",'Petrol','Manual','Sindh','SuperWhite','Local','1300cc','Sedan','ABS' 'AMFM Radio' 'Air Conditioning' 'CD Player' 'Cassette Player' 'Power Locks' 'Power Steering',,['https://cache4.pakwheels.com/ad_pictures/1122/toyota-corolla-xli-2-2007-112217869.webp', 'https://cache1.pakwheels.com/ad_pictures/1122/toyota-corolla-xli-2-2007-112217871.webp', 'https://cache1.pakwheels.com/ad_pictures/1122/toyota-corolla-xli-2-2007-112217873.webp', 'https://cache4.pakwheels.com/ad_pictures/1122/toyota-corolla-xli-2-2007-112217865.webp', 'https://cache4.pakwheels.com/ad_pictures/1122/toyota-corolla-xli-2-2007-112218043.webp'
389,1641,PKR 17.1 lacs,"['https://cache2.pakwheels.com/ad_pictures/1135/toyota-corolla-xli-2-2004-113530298.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/toyota-corolla-xli-2-2004-113530293.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/toyota-corolla-xli-2-2004-113530299.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/toyota-corolla-xli-2-2004-113530307.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/toyota-corolla-xli-2-2004-113530295.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/toyota-corolla-xli-2-2004-113530304.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/toyota-corolla-xli-2-2004-113530306.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/toyota-corolla-xli-2-2004-113530297.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/toyota-corolla-xli-2-2004-113530310.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/toyota-corolla-xli-2-2004-113530308.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/toyota-corolla-xli-2-2004-113530309.webp']",Toyota Corolla XLi 2004,"['D-17,', 'Islamabad', 'Islamabad', 'Added', 'via']",'2004',"171,000 km",'Petrol','Manual','Lahore','SuperWhite','Local','1300cc','Sedan','ABS' 'AMFM Radio' 'Air Conditioning' 'CD Player' 'Cassette Player' 'Power Locks' 'Power Steering',,['https://cache2.pakwheels.com/ad_pictures/1135/toyota-corolla-xli-2-2004-113530298.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/toyota-corolla-xli-2-2004-113530293.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/toyota-corolla-xli-2-2004-113530299.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/toyota-corolla-xli-2-2004-113530307.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/toyota-corolla-xli-2-2004-113530295.webp'
390,1646,"PKR 31.5 lacs
Financing starts at PKR 53,832/Month","['https://cache2.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592842.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592859.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592836.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592835.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592856.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592841.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592840.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592862.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592869.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592860.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592879.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592876.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592874.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592878.webp']",Suzuki Cultus VXL 2020,"['Model', 'Town,', 'Lahore', 'Punjab', 'Added']",'2020',"79,000 km",'Petrol','Manual','Lahore','White','Local','1000cc','Hatchback','ABS' 'AMFM Radio' 'Air Bags' 'Air Conditioning' 'Alloy Rims' 'CD Player' 'Immobilizer Key' 'Keyless Entry' 'Power Locks' 'Power Mirrors' 'Power Steering' 'Power Windows',,['https://cache2.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592842.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592859.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592836.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592835.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/suzuki-cultus-vxl-2-2020-113592856.webp'
391,1647,PKR 23.5 lacs,"['https://cache1.pakwheels.com/ad_pictures/1135/suzuki-wagon-r-x-14-2013-113533099.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/suzuki-wagon-r-x-14-2013-113533097.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/suzuki-wagon-r-x-14-2013-113533103.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/suzuki-wagon-r-x-14-2013-113533100.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/suzuki-wagon-r-x-14-2013-113533098.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/suzuki-wagon-r-x-14-2013-113533101.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/suzuki-wagon-r-x-14-2013-113533096.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/suzuki-wagon-r-x-14-2013-113533094.webp']",Suzuki Wagon R Stingray X 2013,"['DHA', 'Defence,', 'Islamabad', 'Islamabad', 'Added']",'2013',"84,000 km",'Petrol','Automatic','Islamabad','Red','Imported','660cc','Hatchback','ABS' 'AMFM Radio' 'Air Bags' 'Air Conditioning' 'Alloy Rims' 'Immobilizer Key' 'Keyless Entry' 'Power Locks' 'Power Mirrors' 'Power Steering' 'Power Windows',,['https://cache1.pakwheels.com/ad_pictures/1135/suzuki-wagon-r-x-14-2013-113533099.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/suzuki-wagon-r-x-14-2013-113533097.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/suzuki-wagon-r-x-14-2013-113533103.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/suzuki-wagon-r-x-14-2013-113533100.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/suzuki-wagon-r-x-14-2013-113533098.webp'
392,1650,PKR 3 lacs,"['https://cache2.pakwheels.com/ad_pictures/1135/suzuki-khyber-ga-2-1995-113592802.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/suzuki-khyber-ga-2-1995-113592803.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/suzuki-khyber-ga-2-1995-113592804.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/suzuki-khyber-ga-2-1995-113592805.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/suzuki-khyber-ga-2-1995-113592806.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/suzuki-khyber-ga-2-1995-113592807.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/suzuki-khyber-ga-2-1995-113592808.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/suzuki-khyber-ga-2-1995-113592809.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/suzuki-khyber-ga-2-1995-113592810.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/suzuki-khyber-ga-2-1995-113592811.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/suzuki-khyber-ga-2-1995-113592812.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/suzuki-khyber-ga-2-1995-113592813.webp']",Suzuki Khyber GA 1995,"['Sahiwal', 'Punjab']",'1995',"20,000 km",'Petrol','Manual','Karachi','Red','Local','1000cc','Hatchback','AMFM Radio' 'Air Conditioning' 'Cassette Player' 'Front Speakers',,['https://cache2.pakwheels.com/ad_pictures/1135/suzuki-khyber-ga-2-1995-113592802.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/suzuki-khyber-ga-2-1995-113592803.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/suzuki-khyber-ga-2-1995-113592804.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/suzuki-khyber-ga-2-1995-113592805.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/suzuki-khyber-ga-2-1995-113592806.webp'
393,1651,PKR 20 lacs,"['https://cache4.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592767.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592771.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592770.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592769.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592774.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592772.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592773.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592768.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592762.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592766.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592764.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592758.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592760.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592761.webp']",Daihatsu Terios Kid Custom Memorial Edition 2011,"['Dera', 'ismail', 'khan', 'KPK', 'Added']",'2011',"114,000 km",'Petrol','Automatic','Multan','White','Imported','660cc','SUV','ABS' 'AMFM Radio' 'Air Bags' 'Air Conditioning' 'Alloy Rims' 'Cruise Control' 'Navigation System' 'Power Locks' 'Power Mirrors' 'Power Steering' 'Power Windows',,['https://cache4.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592767.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592771.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592770.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592769.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/daihatsu-terios-kid-custom-memorial-edition-2011-113592774.webp'
394,1653,"PKR 13.4 lacs
Financing starts at PKR 23,403/Month","['https://cache2.pakwheels.com/ad_pictures/1135/suzuki-bolan-st-cargo-2016-113592140.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/suzuki-bolan-st-cargo-2016-113592154.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/suzuki-bolan-st-cargo-2016-113592141.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/suzuki-bolan-st-cargo-2016-113592138.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/suzuki-bolan-st-cargo-2016-113592146.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/suzuki-bolan-st-cargo-2016-113592149.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/suzuki-bolan-st-cargo-2016-113592137.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/suzuki-bolan-st-cargo-2016-113592139.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/suzuki-bolan-st-cargo-2016-113592156.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/suzuki-bolan-st-cargo-2016-113592155.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/suzuki-bolan-st-cargo-2016-113592151.webp']",Suzuki Bolan Cargo Van Euro ll 2016,"['Chungi', 'Amar', 'Sadhu,', 'Lahore', 'Punjab']",'2016',"33,000 km",'Petrol','Manual','Lahore','Green','Local','800cc','MiniVan','AMFM Radio' 'CD Player' 'Immobilizer Key',,['https://cache2.pakwheels.com/ad_pictures/1135/suzuki-bolan-st-cargo-2016-113592140.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/suzuki-bolan-st-cargo-2016-113592154.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/suzuki-bolan-st-cargo-2016-113592141.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/suzuki-bolan-st-cargo-2016-113592138.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/suzuki-bolan-st-cargo-2016-113592146.webp'
395,1654,PKR 14.5 lacs,"['https://cache2.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592584.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592595.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592585.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592593.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592582.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592583.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592602.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592586.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592609.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592643.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592611.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592641.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592652.webp']",Honda Civic EXi Prosmatec 2002,"['Tarnol,', 'Islamabad', 'Islamabad', 'Added', 'via']",'2002',"220,000 km",'Petrol','Automatic','Lahore','CanyonStoneSilverMetallic','Local','1500cc','Sedan','AMFM Radio' 'Air Conditioning' 'Alloy Rims' 'Cassette Player' 'DVD Player' 'Power Locks' 'Power Mirrors' 'Power Steering' 'Power Windows',,['https://cache2.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592584.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592595.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592585.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592593.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/honda-civic-exi-prosmatic-2002-113592582.webp'
396,1658,PKR 48.5 lacs,"['https://cache4.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870847.webp', 'https://cache1.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870850.webp', 'https://cache3.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870853.webp', 'https://cache3.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870851.webp', 'https://cache1.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870849.webp', 'https://cache2.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870845.webp', 'https://cache4.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870846.webp', 'https://cache4.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870840.webp', 'https://cache3.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870854.webp', 'https://cache3.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870855.webp', 'https://cache3.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870839.webp', 'https://cache4.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870844.webp', 'https://cache1.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870842.webp', 'https://cache1.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870843.webp', 'https://cache3.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870848.webp']",Toyota Crown Royal Saloon G 2000,"['Saddar,', 'Rawalpindi', 'Punjab', 'Added', 'via']",'2000',"186,000 km",'Petrol','Automatic','Islamabad','Black','Imported','3000cc','Sedan','ABS' 'AMFM Radio' 'Air Bags' 'Air Conditioning' 'Alloy Rims' 'CD Player' 'CoolBox' 'Cruise Control' 'Immobilizer Key' 'Navigation System' 'Power Locks' 'Power Mirrors' 'Power Steering' 'Power Windows',,['https://cache4.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870847.webp', 'https://cache1.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870850.webp', 'https://cache3.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870853.webp', 'https://cache3.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870851.webp', 'https://cache1.pakwheels.com/ad_pictures/1088/toyota-crown-royal-saloon-g-2000-108870849.webp'
397,1659,"PKR 9.3 lacs
Managed by PakWheels","['https://cache2.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332738.webp', 'https://cache4.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332752.webp', 'https://cache1.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332757.webp', 'https://cache1.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332753.webp', 'https://cache1.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332754.webp', 'https://cache4.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332756.webp', 'https://cache2.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332755.webp', 'https://cache4.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332762.webp', 'https://cache4.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332759.webp', 'https://cache4.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332758.webp', 'https://cache3.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332760.webp', 'https://cache4.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332761.webp', 'https://cache3.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332764.webp', 'https://cache4.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332763.webp', 'https://cache3.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332765.webp']",Suzuki Alto VXR 2008,"['Federal', 'B.', 'Area,', 'Karachi', 'Sindh']",'2008',"86,151 km",'Petrol','Manual','Karachi','SilkySilver','Local','1000cc','Hatchback','AMFM Radio' 'Air Conditioning' 'CD Player' 'Front Speakers' 'Keyless Entry' 'Power Locks' 'USB and Auxillary Cable',,['https://cache2.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332738.webp', 'https://cache4.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332752.webp', 'https://cache1.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332757.webp', 'https://cache1.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332753.webp', 'https://cache1.pakwheels.com/ad_pictures/1133/suzuki-alto-vxr-2-2008-113332754.webp'
